Picture Count,MLS #,Price,Class,Type,Status,County,AddressNew,Address,City,State,Agent - Agent Name,Listing Office 1 - Office Name,Latitude,Longitude
1,105767,70000,Residential,Single Family,Sold,Livingston,"968 Jake Dukes Rd, Grand Rivers, KY",968 Jake Dukes Rd,Grand Rivers,KY,Marianne Lynch,RE/MAX Real Estate Associates,37.0573379,-88.2743454
1,105207,70000,Residential,Single Family,Sold,Livingston,"316 Rudd Street, Smithland, KY",316 Rudd Street,Smithland,KY,Shawn P Brandstetter,Keller Williams Experience Realty Paducah Branch,-27.5751751,152.9744641
1,88651,70000,Residential,Single Family,Sold,McCracken,"939 Lorine Lane, Paducah, KY",939 Lorine Lane,Paducah,KY,Dawn Boatman,Elite Realty,37.0792033,-88.64797080000000
1,105287,70000,Residential,Single Family,Sold,Lyon,"108 E Dale, Eddyville, KY",108 E Dale,Eddyville,KY,Lana Wilson,Keller Williams Experience Realty Paducah Branch,37.2351631,-93.2919465
1,93726,70000,Residential,Single Family,Sold,Lyon,"2105 E U. S. Highway 62, Eddyville, KY",2105 E U. S. Highway 62,Eddyville,KY,Don Outlaw,RE/MAX Real Estate Services,40.6168199,-81.6947114
1,100052,70000,Residential,Single Family,Sold,Marshall,"820 Sid Darnall Rd., Benton, KY",820 Sid Darnall Rd.,Benton,KY,Judy R Goheen,RE/MAX Real Estate Associates,36.8002734,-88.34376070000000
1,98695,70000,Residential,Single Family,Sold,Lyon,"45 Suwanee Hill Road, Kuttawa, KY",45 Suwanee Hill Road,Kuttawa,KY,Jesse Case,RE/MAX Real Estate Services,37.0494053,-88.16389750000000
1,110953,70000,Residential,Single Family,Sold,Marshall,"140 County Line Road, Calvert City, KY",140 County Line Road,Calvert City,KY,Vince Carter,Carter Realty Group LLC,,
1,117497,70000,Residential,Single Family,Sold,McCracken,"3129 Jackson Street, Paducah, KY",3129 Jackson Street,Paducah,KY,Cindy Hart,Fern Leaf Real Estate,,
1,84960,70000,Residential,Single Family,Sold,McCracken,"2319 Harrison, Paducah, KY",2319 Harrison,Paducah,KY,Kim Musgrave,Elite Realty,,
1,99397,70000,Residential,Single Family,Sold,McCracken,"5840 Greenvale Lane, Paducah, KY",5840 Greenvale Lane,Paducah,KY,Sara A Gipson,Sara Gipson Realty,29.95333880000000,-95.50819470000000
1,98386,70000,Residential,Single Family,Sold,McCracken,"3211 Old Benton Road, Paducah, KY",3211 Old Benton Road,Paducah,KY,Housman Partners,Housman Partners Real Estate,32.839096,-90.3346753
1,88605,70000,Residential,Single Family,Sold,Marshall,"44 Lake Drive, Benton, KY",44 Lake Drive,Benton,KY,Chris Wooley,1st Ky Realty and Auction,,
1,101997,70000,Residential,Single Family,Sold,Marshall,"704 E 14th Street, Benton, KY",704 E 14th Street,Benton,KY,Crystal Jeter,Keller Williams Experience Realty The Jeter Group,40.7279162,-73.9744573
1,86108,70000,Residential,Single Family,Sold,Marshall,"33 Post Oak, Benton, KY",33 Post Oak,Benton,KY,Brent G Evans,4 Rivers Realty,29.7430358,-95.4609499
1,98416,70000,Residential,Single Family,Expired,McCracken,"4745 Craven Drive, West Paducah, KY",4745 Craven Drive,West Paducah,KY,Juli Sizemore,Keller Williams Experience Realty,,
1,86522,70000,Residential,Single Family,Sold,Marshall,"301 West 15th Street, Benton, KY",301 West 15th Street,Benton,KY,Lee Ann A Holt,Kentucky Lakes Realty,40.7404371,-74.0020138
1,98848,70000,Residential,Single Family,Sold,McCracken,"1447 Meacham, Paducah, KY",1447 Meacham,Paducah,KY,Kim Musgrave,Elite Realty,,
1,83032,70000,Residential,Single Family,Sold,McCracken,"2523 Harrison St., Paducah, KY",2523 Harrison St.,Paducah,KY,Wesley Wilson,Your HOME Team Realtors,,
1,93638,70000,Residential,Single Family,Sold,McCracken,"2108 Harrison Street, Paducah, KY",2108 Harrison Street,Paducah,KY,Ron Hughes,RE/MAX Realty Group,,
1,82596,70000,Residential,Single Family,Sold,Livingston,"289 Lakeview Drive, Ledbetter, KY",289 Lakeview Drive,Ledbetter,KY,Laura Petrie,Sirk & Company Real Estate,,
1,92916,70000,Residential,Single Family,Sold,McCracken,"6646 Hinkleville Rd, Paducah, KY",6646 Hinkleville Rd,Paducah,KY,Suzy Gilland,C21 Service Realty,37.0639642,-88.7380709
1,87461,70000,Residential,Single Family,Sold,McCracken,"4247 Forrest Avenue, Paducah, KY",4247 Forrest Avenue,Paducah,KY,Janie Jones,Purchase Realty Group,39.1557004,-75.6188081
1,89560,70000,Residential,Single Family,Expired,Marshall,"159 Patterson Ferry Road, Calvert City, KY",159 Patterson Ferry Road,Calvert City,KY,Billie K Farless,Farless Realty,36.9750992,-88.3982884
35,116456,70000,Residential,Single Family,Sold,Livingston,"1024 US 60 W, Smithland, KY",1024 US 60 W,Smithland,KY,Vince Carter,Carter Realty Group LLC,37.0919625,-88.4059425
16,117073,70000,Residential,Single Family,Sold,McCracken,"475 COLLEGE AVE., Paducah, KY",475 COLLEGE AVE.,Paducah,KY,Lenny Powley,LP Real Estate Services LLC,,
12,112817,70000,Residential,Single Family,Sold,McCracken,"648 N 23rd Street, Paducah, KY",648 N 23rd Street,Paducah,KY,Ron Hughes,RE/MAX Realty Group,39.9670115,-75.17563660000000
1,99119,70000,Residential,Single Family,Sold,McCracken,"5901 Greenvale Lane, Paducah, KY",5901 Greenvale Lane,Paducah,KY,Marcus Williams,Sirk & Company Real Estate,29.95333880000000,-95.50819470000000
1,99458,70000,Residential,Single Family,Sold,Marshall,"222 Commerce St, Hardin, KY",222 Commerce St,Hardin,KY,Angie Carlson-Bogard,C21 Service Realty Inc. Marshall County,32.7770132,-96.8129134
19,118468,70000,Residential,Single Family,Sold,McCracken,"2719 Old Mayfield Rd, Paducah, KY",2719 Old Mayfield Rd,Paducah,KY,Shulorn Hollowell Jeter,eXp Realty LLC,36.5672712,-79.4803149
25,115355,70000,Residential,Single Family,Sold,Marshall,"1009 Hickory St, Benton, KY",1009 Hickory St,Benton,KY,Sherra L Riley,Feels Like Home Realty,32.4610366,-99.7352884
1,84914,70000,Residential,Single Family,Sold,McCracken,"1911 Husband Rd, Paducah, KY",1911 Husband Rd,Paducah,KY,Nancy Black,RE/MAX Realty Group,37.0348213,-88.5870576
1,89807,70000,Residential,Single Family,Sold,McCracken,"2101 Monroe Street, Paducah, KY",2101 Monroe Street,Paducah,KY,Toni A Stricklin,C21 Service Realty,41.6556568,-83.5521751
1,81577,70000,Residential,Single Family,Sold,McCracken,"817 N 25th Street, Paducah, KY",817 N 25th Street,Paducah,KY,Toni A Stricklin,C21 Service Realty,43.0406894,-87.9449557
1,88316,70000,Residential,Single Family,Sold,McCracken,"121 Calvert Drive, Paducah, KY",121 Calvert Drive,Paducah,KY,Leslie A Haywood-Moore,Moore Real Estate Company,37.3206031,-121.9960655
1,79515,70000,Residential,Single Family,Sold,Lyon,"600 Chestnut Oak Rd, Kuttawa, KY",600 Chestnut Oak Rd,Kuttawa,KY,Kathy M Breedlove,C21 Land of Lakes Inc.,36.8761597,-84.935467
1,80506,70000,Residential,Single Family,Sold,McCracken,"2935 Old Mayfield Road, Paducah, KY",2935 Old Mayfield Road,Paducah,KY,Kim Musgrave,Elite Realty,37.0587405,-88.6171821
1,81491,70000,Residential,Single Family,Sold,Livingston,"1501 J H O'Bryan, Grand Rivers, KY",1501 J H O'Bryan,Grand Rivers,KY,Brenda T Lady,Lake Realty & Development Co.,37.00632,-88.238531
1,89384,70000,Residential,Single Family,Sold,McCracken,"308 N 31st Street, Paducah, KY",308 N 31st Street,Paducah,KY,Barbara Ross,Sirk & Company Real Estate,37.528893,-77.4131348
1,85668,70000,Residential,Single Family,Sold,McCracken,"2414 Clay Street, Paducah, KY",2414 Clay Street,Paducah,KY,Mary Sue Brooks,RE/MAX Realty Group,,
1,96650,70000,Residential,Single Family,Sold,Marshall,"315 Dowdy Cemetery Rd, Benton, KY",315 Dowdy Cemetery Rd,Benton,KY,Stephanie Clark,Park Avenue Properties,36.8084662,-88.34926210000000
1,93075,70000,Residential,Single Family,Sold,McCracken,"4740 Old Mayfield Road, Paducah, KY",4740 Old Mayfield Road,Paducah,KY,Jan S Partin,Your HOME Team Realtors,37.0360771,-88.6262648
27,120218,70000,Residential,Single Family,Sold,McCracken,"1225 Monroe St, Paducah, KY",1225 Monroe St,Paducah,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
1,83962,70000,Residential,Single Family,Sold,Marshall,"610 Olive St., Benton, KY",610 Olive St.,Benton,KY,Crystal Jeter,Keller Williams Experience Realty,38.6355848,-90.2250112
12,111642,70000,Residential,Single Family,Withdrawn,Marshall,"2926 E US Highway 68, Benton, KY",2926 E US Highway 68,Benton,KY,Charity D Langhi,Keller Williams Experience Realty Paducah Branch,,
1,87348,70000,Residential,Single Family,Sold,McCracken,"3309 North Friendship Road, Paducah, KY",3309 North Friendship Road,Paducah,KY,Jack Poyner,C21 Service Realty,37.065103,-88.70116
1,106578,70000,Residential,Single Family,Withdrawn,Livingston,"316 Rudd Street, Smithland, KY",316 Rudd Street,Smithland,KY,Shawn P Brandstetter,Keller Williams Experience Realty Paducah Branch,-27.5751751,152.9744641
1,88870,70000,Residential,Single Family,Sold,Marshall,"606 Mt Moriah Road, Benton, KY",606 Mt Moriah Road,Benton,KY,Leslie Heath,Keller Williams Experience Realty Paducah Branch,,
1,83755,70000,Residential,Single Family,Sold,McCracken,"2903 Old Mayfield Road, Paducah, KY",2903 Old Mayfield Road,Paducah,KY,Barbara Ross,Sirk & Company Real Estate,37.06048,-88.61573850000000
1,104191,70750,Residential,Single Family,Sold,McCracken,"3225 Lorine Lane, Paducah, KY",3225 Lorine Lane,Paducah,KY,Suzy Gilland,C21 Service Realty,37.0800367,-88.6484114
1,94239,71000,Residential,Single Family,Sold,McCracken,"3324 Roell Cir, Paducah, KY",3324 Roell Cir,Paducah,KY,Pam Lister,C21 Service Realty,37.080557,-88.6498214
30,115320,71000,Residential,Single Family,Sold,Livingston,"1426 E US Hwy 60, Burna, KY",1426 E US Hwy 60,Burna,KY,Reese Johnson,Keller Williams Experience Realty Paducah Branch,37.2384677,-88.369513
1,86732,71000,Residential,Single Family,Sold,Marshall,"14606 E US Hwy 68, Hardin, KY",14606 E US Hwy 68,Hardin,KY,Lynn Hutchcraft,Hutchcraft Realty,43.168856,-77.6936948
2,117660,71000,Residential,Single Family,Sold,Marshall,"802 Olive, Benton, KY",802 Olive,Benton,KY,Jeff W Smith,RE/MAX Real Estate Associates,,
1,104399,71000,Residential,Single Family,Sold,McCracken,"110 Virginia Street, Paducah, KY",110 Virginia Street,Paducah,KY,Crystal Oliver,RE/MAX Realty Group,,
1,91947,71000,Residential,Single Family,Sold,Livingston,"237 Heather Lane, Ledbetter, KY",237 Heather Lane,Ledbetter,KY,Shulorn Hollowell Jeter,C21 Service Realty,32.7227919,-96.3131841
1,86237,71000,Residential,Single Family,Sold,McCracken,"2839 Mississippi Street, Paducah, KY",2839 Mississippi Street,Paducah,KY,Toni A Stricklin,C21 Service Realty,,
1,89941,71000,Residential,Single Family,Sold,McCracken,"2546 Alabama, Paducah, KY",2546 Alabama,Paducah,KY,Suzy Gilland,C21 Service Realty,32.3182314,-86.902298
1,94541,71000,Residential,Single Family,Sold,McCracken,"949 River Oaks Blvd, Paducah, KY",949 River Oaks Blvd,Paducah,KY,Sara A Gipson,Sara Gipson Realty,29.7522782,-95.42654260000000
1,85087,71000,Residential,Single Family,Sold,Marshall,"125 Lone Valley Rd, Gilbertsville, KY",125 Lone Valley Rd,Gilbertsville,KY,Becky R Ray,Park Avenue Properties,37.021372,-88.3015349
1,88629,71000,Residential,Single Family,Sold,McCracken,"2127 Madison, Paducah, KY",2127 Madison,Paducah,KY,Mary Nichols,RE/MAX Realty Group,43.0721661,-89.4007501
1,93228,71500,Residential,Single Family,Expired,McCracken,"3222 Spring St, Paducah, KY",3222 Spring St,Paducah,KY,Suzy Gilland,C21 Service Realty,-38.1561443,144.5643288
1,104503,71500,Residential,Single Family,Sold,McCracken,"2011 Washington Street, Paducah, KY",2011 Washington Street,Paducah,KY,Jessica Housman,Housman Partners Real Estate,42.1815845,-71.2033622
1,100637,71500,Residential,Single Family,Sold,Marshall,"3034 U.S. Hwy 68 E, Benton, KY",3034 U.S. Hwy 68 E,Benton,KY,Michael Harris,Harris Real Estate & Auction,39.4840031,-83.840141
1,102380,71500,Residential,Single Family,Sold,McCracken,"2824 Alabama St, Paducah, KY",2824 Alabama St,Paducah,KY,Melanie Henson,Keller Williams Experience Realty Paducah Branch,29.7384575,-95.4211179
1,86027,71500,Residential,Single Family,Sold,McCracken,"2939 Cornell Street, Paducah, KY",2939 Cornell Street,Paducah,KY,Randy Bridges,RE/MAX Realty Group,,
1,90604,71500,Residential,Single Family,Sold,McCracken,"948 Lorine Ln, Paducah, KY",948 Lorine Ln,Paducah,KY,Jim P Lewis,RE/MAX Realty Group,37.07974130000000,-88.6478143
1,85478,71650,Residential,Single Family,Sold,Marshall,"525 W 12th, Benton, KY",525 W 12th,Benton,KY,Susan Nelson,RE/MAX Real Estate Associates,,
1,101304,71900,Residential,Single Family,Sold,Marshall,"484 4th Street, Hardin, KY",484 4th Street,Hardin,KY,Cynthia L Akins,RE/MAX Real Estate Associates,,
1,102116,72000,Residential,Single Family,Expired,Marshall,"600 Ahab Road, Hardin, KY",600 Ahab Road,Hardin,KY,Tammy L Warner,Lakeland Realty,36.7780288,-88.2129259
10,112672,72000,Residential,Single Family,Sold,McCracken,"4610 Magruder Village, Kevil, KY",4610 Magruder Village,Kevil,KY,Sharon Sanderson,Your HOME Team Realtors,37.0972883,-88.8576626
1,86477,72000,Residential,Single Family,Sold,McCracken,"2227 Madison St, Paducah, KY",2227 Madison St,Paducah,KY,Jennifer L Smith,4 Rivers Realty,,
1,91737,72000,Residential,Single Family,Sold,Lyon,"248 Dianne Drive, Eddyville, KY",248 Dianne Drive,Eddyville,KY,Mark Fredrick,1st Ky Realty and Auction,,
1,98063,72000,Residential,Single Family,Withdrawn,McCracken,"2133 Monroe Street, Paducah, KY",2133 Monroe Street,Paducah,KY,Michele R Thomas,Keller Williams Experience Realty,,
1,100556,72000,Residential,Single Family,Sold,Marshall,"104 Rayburn Dr, Benton, KY",104 Rayburn Dr,Benton,KY,Melanie G Thompson,Feels Like Home Realty,29.3577322,-98.5040526
26,115588,72000,Residential,Single Family,Sold,McCracken,"2817 Fairmont, Paducah, KY",2817 Fairmont,Paducah,KY,Barbara Ross,Housman Partners Real Estate,39.4850848,-80.1425781
1,85978,72000,Residential,Single Family,Sold,McCracken,"1245 Massac Church Road, Paducah, KY",1245 Massac Church Road,Paducah,KY,Jan Brandstetter,C21 Service Realty,37.033758,-88.724801
27,114198,72000,Residential,Single Family,Withdrawn,Lyon,"314 Chestnut Street, Eddyville, KY",314 Chestnut Street,Eddyville,KY,Angela Hulette,eXp Realty LLC,,
1,107308,72000,Residential,Single Family,Sold,Lyon,"211 Knob, Eddyville, KY",211 Knob,Eddyville,KY,Laurie K Osborne,C21 Land of Lakes Inc.,,
1,96623,72000,Residential,Single Family,Withdrawn,Marshall,"13129 US Highway 68 E, Benton, KY",13129 US Highway 68 E,Benton,KY,Kimberly M Spell,Purchase Realty Group,39.2425944,-83.9056794
35,112961,72000,Residential,Single Family,Sold,McCracken,"145 Woodward, Paducah, KY",145 Woodward,Paducah,KY,Vince Carter,Carter Realty Group LLC,,
1,109109,72000,Residential,Single Family,Sold,McCracken,"2909 Georgia St, Paducah, KY",2909 Georgia St,Paducah,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,35.0986191,-101.8659065
1,82958,72000,Residential,Single Family,Expired,McCracken,"5104 Benton Road, Paducah, KY",5104 Benton Road,Paducah,KY,Penny G Mariner,C21 Service Realty,32.6126306,-93.73806360000000
1,88380,72000,Residential,Single Family,Sold,McCracken,"2317 Madison, Paducah, KY",2317 Madison,Paducah,KY,Leslie Heath,Keller Williams Experience Realty Paducah Branch,43.0721661,-89.4007501
1,113411,72000,Residential,Single Family,Sold,Marshall,"6351 Brewers Hwy, Benton, KY",6351 Brewers Hwy,Benton,KY,Susan Nelson,Elite Realty Branch Murray,36.764081,-88.41756700000000
1,79339,72000,Residential,Single Family,Expired,Livingston,"375 J H O'Bryan, Grand Rivers, KY",375 J H O'Bryan,Grand Rivers,KY,Kim Musgrave,Elite Realty,37.0231479,-88.2463791
1,82057,72000,Residential,Single Family,Sold,McCracken,"3815 SCHNEIDMAN, Paducah, KY",3815 SCHNEIDMAN,Paducah,KY,Carol Farthing,Your HOME Team Realtors,,
1,112097,72000,Residential,Single Family,Sold,McCracken,"915 N 25th Street, Paducah, KY",915 N 25th Street,Paducah,KY,David Nelson,Purchase Realty Group,43.0417085,-87.9457123
11,117809,72000,Residential,Single Family,Sold,Marshall,"2511 Mayfield Highway, Benton, KY",2511 Mayfield Highway,Benton,KY,Shannon Copeland,Park Avenue Properties,36.835966,-88.385564
21,117361,72000,Residential,Single Family,Sold,McCracken,"412 S 17th Street, Paducah, KY",412 S 17th Street,Paducah,KY,Emily Scott,Fern Leaf Real Estate,30.4444976,-91.1719431
1,111287,72000,Residential,Single Family,Sold,Lyon,"96 Summer Circle, Eddyville, KY",96 Summer Circle,Eddyville,KY,David Stagner,Atlas Real Estate & Auction Services,,
1,92003,72000,Residential,Single Family,Sold,McCracken,"2927 Jefferson Street, Paducah, KY",2927 Jefferson Street,Paducah,KY,Kim Musgrave,Elite Realty,,
1,95621,72100,Residential,Single Family,Sold,McCracken,"746 N 22nd, Paducah, KY",746 N 22nd,Paducah,KY,Housman Partners,Housman Partners Real Estate,,
17,119373,72200,Residential,Single Family,Sold,Marshall,"814 Nelson Lane, Benton, KY",814 Nelson Lane,Benton,KY,Kristina L Edwards,Premier Properties,,
1,105930,72500,Residential,Single Family,Sold,McCracken,"3245 Estes Lane, Paducah, KY",3245 Estes Lane,Paducah,KY,Gary Washburn Gregory,C21 Service Realty,,
1,81073,72500,Residential,Single Family,Sold,McCracken,"442 N 36th Street, Paducah, KY",442 N 36th Street,Paducah,KY,Marcus Williams,Sirk & Company Real Estate,33.453497,-112.0043365
1,107498,72500,Residential,Single Family,Sold,McCracken,"512 Harahan Blvd, Paducah, KY",512 Harahan Blvd,Paducah,KY,Mary Hoy,C21 Service Realty,37.0849093,-88.6164845
15,118289,72500,Residential,Single Family,Sold,McCracken,"748 N 23rd Street, Paducah, KY",748 N 23rd Street,Paducah,KY,Laura Braboy,RE/MAX Realty Group,39.9687776,-75.1752806
1,86442,72500,Residential,Single Family,Sold,Marshall,"724 Elm St, Calvert City, KY",724 Elm St,Calvert City,KY,Jennifer Fisk,RE/MAX Real Estate Associates,,
1,118939,72500,Residential,Single Family,Sold,Livingston,"156 Deanne Drive, Ledbetter, KY",156 Deanne Drive,Ledbetter,KY,Teaven Meredith,RE/MAX Realty Group,37.0471806,-88.50814330000000
1,111142,72500,Residential,Single Family,Sold,McCracken,"1143 Yarbro Lane, Paducah, KY",1143 Yarbro Lane,Paducah,KY,Nikki Smith,C21 Service Realty,37.0487067,-88.57719710000000
1,103016,72500,Residential,Single Family,Sold,McCracken,"2214 Clay Street, Paducah, KY",2214 Clay Street,Paducah,KY,Shea McGuire,C21 Service Realty,,
1,86931,72500,Residential,Single Family,Sold,Livingston,"414 Golden Meadow Lane, Ledbetter, KY",414 Golden Meadow Lane,Ledbetter,KY,Sondra Rankin,RE/MAX Realty Group,37.0426211,-88.51138980000000
1,108118,72900,Residential,Single Family,Withdrawn,McCracken,"1205 Starke Avenue, Paducah, KY",1205 Starke Avenue,Paducah,KY,Sara A Gipson,eXp Realty LLC Sara Gipson Group,37.0546389,-88.61461590000000
20,104347,72900,Residential,Single Family,Expired,Livingston,"215 E Lion Dr, Salem, KY",215 E Lion Dr,Salem,KY,Keanu C Murphy,Trifecta Real Estate Services,33.456609,-94.4153273
1,85544,73000,Residential,Single Family,Sold,Marshall,"413 W 8th Street, Benton, KY",413 W 8th Street,Benton,KY,Kimberly M Elkins,Park Avenue Properties,30.34620620000000,-81.66029120000000
1,96135,73000,Residential,Single Family,Sold,Marshall,"323 Birch St., Calvert City, KY",323 Birch St.,Calvert City,KY,William Ross,Shawnee Trails Realty,42.1265795,-70.9402019
2,115866,73000,Residential,Single Family,Sold,McCracken,"9365 Moore Rd, West Paducah, KY",9365 Moore Rd,West Paducah,KY,Jennifer L Smith,C21 Service Realty,,
1,105342,73000,Residential,Single Family,Sold,Livingston,"428 N Hayden Ave, Salem, KY",428 N Hayden Ave,Salem,KY,Crystal Franklin,Re/Max Southern Charm,37.2662691,-88.2440597
1,87641,73000,Residential,Single Family,Sold,Marshall,"414 W 9th Street, Benton, KY",414 W 9th Street,Benton,KY,Clint Graves,Kentucky Lakes Realty,34.04388,-118.25875
0,101918,73000,Residential,Single Family,Sold,McCracken,"1116 Lackey Street, Paducah, KY",1116 Lackey Street,Paducah,KY,Jessica Housman,Housman Partners Real Estate,34.6396904,-79.0181428
1,113843,73000,Residential,Single Family,Sold,McCracken,"3047 Old Mayfield, Paducah, KY",3047 Old Mayfield,Paducah,KY,Seth Manea,MOVE Realty LLC,37.0586781,-88.6181362
1,106948,73000,Residential,Single Family,Sold,Marshall,"22 Daniels Drive, Gilbertsville, KY",22 Daniels Drive,Gilbertsville,KY,Kevin Spraggs,Spraggs Real Estate & Auction Co. LLC,-23.3578024,119.74952
1,91153,73000,Residential,Single Family,Sold,Marshall,"425 E 9th Avenue, Calvert City, KY",425 E 9th Avenue,Calvert City,KY,Crystal Jeter,Keller Williams Experience Realty,40.7692123,-73.9847724
1,93782,73000,Residential,Single Family,Expired,McCracken,"347 Lone Oak Rd, Paducah, KY",347 Lone Oak Rd,Paducah,KY,Timothy Waddell,Keller Williams Experience Realty,37.0660237,-88.6387396
1,93904,73000,Residential,Single Family,Sold,Livingston,"435 Mary, Ledbetter, KY",435 Mary,Ledbetter,KY,Kim Musgrave,Elite Realty,,
1,87879,73000,Residential,Single Family,Sold,Marshall,"878 E 7th, Calvert City, KY",878 E 7th,Calvert City,KY,Kimberlee R Copeland,Park Avenue Properties,,
1,98114,73000,Residential,Single Family,Withdrawn,Marshall,"633 Mayfield Highway, Benton, KY",633 Mayfield Highway,Benton,KY,Crystal Bailey,Keller Williams Experience Realty Paducah Branch,36.8538092,-88.3608981
1,90355,73000,Residential,Single Family,Sold,Marshall,"611 W 8th Street, Benton, KY",611 W 8th Street,Benton,KY,Kim Musgrave,Elite Realty,30.3466428,-81.6635302
10,119542,73000,Residential,Single Family,Sold,McCracken,"2703 S 24th, Paducah, KY",2703 S 24th,Paducah,KY,Nancy Black,RE/MAX Realty Group,,
1,96676,73000,Residential,Single Family,Expired,McCracken,"2019 S 28th Steet, Paducah, KY",2019 S 28th Steet,Paducah,KY,Lucretia Jackson,C21 Service Realty,,
1,111553,73000,Residential,Single Family,Sold,Livingston,"520 Clarks Ferry Road, Ledbetter, KY",520 Clarks Ferry Road,Ledbetter,KY,David Nelson,Purchase Realty Group,37.047319,-88.5040016
0,95683,73000,Residential,Single Family,Sold,McCracken,"406 Michigan, Paducah, KY",406 Michigan,Paducah,KY,Housman Partners,Housman Partners Real Estate,44.3148443,-85.60236430000000
20,120183,73000,Residential,Single Family,Sold,McCracken,"301 Valley, Paducah, KY",301 Valley,Paducah,KY,Cecil E Wolberton Jr.,Elite Realty Branch Murray,,
1,97663,73025,Residential,Single Family,Sold,McCracken,"2509 Trimble Street, Paducah, KY",2509 Trimble Street,Paducah,KY,Randy Bridges,RE/MAX Realty Group,49.2642123,-123.2062368
1,106959,73500,Residential,Single Family,Sold,McCracken,"120 Tralee Dr, Paducah, KY",120 Tralee Dr,Paducah,KY,Jessica Housman,Housman Partners Real Estate,37.028141,-88.6637332
1,107216,73500,Residential,Single Family,Sold,McCracken,"2708 Madison, Paducah, KY",2708 Madison,Paducah,KY,Jessica Housman,Housman Partners Real Estate,43.0721661,-89.4007501
1,99307,73500,Residential,Single Family,Sold,McCracken,"124 Cedar Ave, Paducah, KY",124 Cedar Ave,Paducah,KY,Mary Nichols,RE/MAX Realty Group,-25.993985,27.9831048
1,84637,73500,Residential,Single Family,Sold,McCracken,"2522 Harrison St., Paducah, KY",2522 Harrison St.,Paducah,KY,Andrea Higdon CRS,C21 Service Realty,,
34,116846,73500,Residential,Single Family,Withdrawn,McCracken,"106 Holmes Ave, Paducah, KY",106 Holmes Ave,Paducah,KY,Vince Carter,Carter Realty Group LLC,34.7320379,-86.586975
1,100282,73500,Residential,Single Family,Expired,Marshall,"910 Pine Street, Benton, KY",910 Pine Street,Benton,KY,Brooke A Kingston,Keller Williams Experience Realty,33.8416716,-79.05521450000000
1,97978,73500,Residential,Single Family,Sold,McCracken,"1923 Clay Street, Paducah, KY",1923 Clay Street,Paducah,KY,Kay Holland,RE/MAX Realty Group,,
1,79528,73500,Residential,Single Family,Sold,Livingston,"1614 US Hwy 60, Ledbetter, KY",1614 US Hwy 60,Ledbetter,KY,Kim Musgrave,Elite Realty,36.94046289606160,-76.22834621413200
1,81327,73700,Residential,Single Family,Sold,Livingston,"1035 Stringtown Rd., Grand Rivers, KY",1035 Stringtown Rd.,Grand Rivers,KY,Michael Harris,Harris Real Estate & Auction,39.8752344,-83.02791430000000
1,81486,73800,Residential,Single Family,Sold,McCracken,"224 SEMINOLE DR, Paducah, KY",224 SEMINOLE DR,Paducah,KY,Randy Bridges,RE/MAX Realty Group,33.9261969,-116.8127201
1,95139,74000,Residential,Single Family,Sold,Marshall,"1202 Valley Rd., Benton, KY",1202 Valley Rd.,Benton,KY,Monti R Collins,RE/MAX Real Estate Associates,,
1,83497,74000,Residential,Single Family,Sold,McCracken,"2435 Spruce, Paducah, KY",2435 Spruce,Paducah,KY,Kim Musgrave,Elite Realty,,
10,118967,74000,Residential,Single Family,Sold,McCracken,"2019 Kentucky Ave, Paducah, KY",2019 Kentucky Ave,Paducah,KY,Andrea Loveless,C21 Service Realty,39.73737760000000,-86.1945788
1,101778,74000,Residential,Single Family,Sold,McCracken,"2701 Madison St, Paducah, KY",2701 Madison St,Paducah,KY,Amy Brock,Keller Williams Experience Realty Paducah Branch,,
1,84504,74000,Residential,Single Family,Expired,McCracken,"9515 US Highway 60 West, Kevil, KY",9515 US Highway 60 West,Kevil,KY,Seth Manea,Sirk & Company Real Estate,37.0635502,-88.8113114
1,80307,74000,Residential,Single Family,Expired,McCracken,"4821 Benton Road, Paducah, KY",4821 Benton Road,Paducah,KY,Bill W Dunn,Elite Realty,32.6035153,-93.7350706
1,104358,74000,Residential,Single Family,Sold,McCracken,"709 Milliken Rd., Paducah, KY",709 Milliken Rd.,Paducah,KY,Jennifer Palmer CRS,Bone & Co. Realtors,37.035193,-88.5672397
28,113561,74000,Residential,Single Family,Sold,McCracken,"2926 Mississippi Street, Paducah, KY",2926 Mississippi Street,Paducah,KY,Kevin Rennegarbe,RE/MAX Realty Group,,
1,86024,74000,Residential,Single Family,Sold,McCracken,"2732 Jones Street, Paducah, KY",2732 Jones Street,Paducah,KY,Marcus Williams,Sirk & Company Real Estate,,
1,98305,74000,Residential,Single Family,Expired,McCracken,"1917 Madison Street, Paducah, KY",1917 Madison Street,Paducah,KY,Barbara Wikoff,Purchase Realty Group,,
1,89167,74000,Residential,Single Family,Sold,Livingston,"311 Blankenship, Ledbetter, KY",311 Blankenship,Ledbetter,KY,Kim Musgrave,Elite Realty,,
1,90863,74000,Residential,Single Family,Expired,Lyon,"306 W Fairview Ave, Eddyville, KY",306 W Fairview Ave,Eddyville,KY,Vera Stone,C21 Service Realty Inc. Marshall County,37.1542764,-94.3137521
